tournaments.RoundRobinTournament
AIs
	POWorkerRush(AStarPathFinding)
	POLightRush(AStarPathFinding)
	NaiveMCTS(100, -1, 100,10,0.3, 1.0, 0.0, 1.0, 0.4, 1.0, RandomBiasedAI, SimpleSqrtEvaluationFunction3)
	RandomBiasedAI
	mayari{AStarPathFinding}
	2L
	Predator
	NIlSiBot(GreedyPathFinding)
	ObiBotKenobi
	Ragnar
	myBot
	MyMicroRtsBot(AStarPathFinding)
	SaveTheBeesV4(AStarPathFinding)
	sophia
	bRHEAdBot
	Aggrobot(AStarPathFinding)
	RAISocketAI
maps
	maps/16x16/basesWorkers16x16A.xml
iterations	2
maxGameLength	4000
timeBudget	100
iterationsBudget	-1
pregameAnalysisBudget	3600000	1000
preAnalysis	true
fullObservability	true
timeoutCheck	false
runGC	true
iteration	map	ai1	ai2	time	winner	crashed	timedout
0	0	0	1	736	1	-1	-1
0	0	0	2	1205	1	-1	-1
0	0	0	3	420	0	-1	-1
0	0	0	4	1435	1	-1	-1
0	0	0	5	729	1	-1	-1
0	0	0	6	773	1	-1	-1
0	0	0	7	485	0	-1	-1
0	0	0	8	696	1	-1	-1
0	0	0	9	855	0	-1	-1
0	0	0	10	345	0	-1	-1
0	0	0	11	2865	1	-1	-1
0	0	0	12	385	0	-1	-1
0	0	0	13	645	1	-1	-1
0	0	0	14	865	0	-1	-1
0	0	0	15	385	0	-1	-1
0	0	0	16	499	1	-1	-1
0	0	1	0	777	0	-1	-1
0	0	1	2	1248	0	-1	-1
0	0	1	3	735	0	-1	-1
0	0	1	4	615	1	-1	-1
0	0	1	5	959	1	-1	-1
0	0	1	6	961	0	-1	-1
0	0	1	7	842	0	-1	-1
0	0	1	8	1612	1	-1	-1
0	0	1	9	1229	1	-1	-1
0	0	1	10	500	0	-1	-1
0	0	1	11	732	0	-1	-1
0	0	1	12	290	0	1	-1
0	0	1	13	1115	1	-1	-1
0	0	1	14	1941	1	-1	-1
0	0	1	15	2215	1	-1	-1
0	0	1	16	601	1	-1	-1
0	0	2	0	755	0	-1	-1
0	0	2	1	1843	1	-1	-1
0	0	2	3	1115	0	-1	-1
0	0	2	4	745	1	-1	-1
0	0	2	5	1075	1	-1	-1
0	0	2	6	515	1	-1	-1
0	0	2	7	2965	0	-1	-1
0	0	2	8	1055	1	-1	-1
0	0	2	9	1765	1	-1	-1
0	0	2	10	1450	0	-1	-1
0	0	2	11	1225	0	-1	-1
0	0	2	12	895	0	-1	-1
0	0	2	13	800	1	-1	-1
0	0	2	14	2195	1	-1	-1
0	0	2	15	1363	1	-1	-1
0	0	2	16	591	1	-1	-1
0	0	3	0	490	1	-1	-1
0	0	3	1	667	1	-1	-1
0	0	3	2	1040	1	-1	-1
0	0	3	4	820	1	-1	-1
0	0	3	5	583	1	-1	-1
0	0	3	6	572	1	-1	-1
0	0	3	7	1192	1	-1	-1
0	0	3	8	650	1	-1	-1
0	0	3	9	1005	1	-1	-1
0	0	3	10	2905	0	-1	-1
0	0	3	11	745	1	-1	-1
0	0	3	12	646	1	-1	-1
0	0	3	13	620	1	-1	-1
0	0	3	14	995	1	-1	-1
0	0	3	15	931	1	-1	-1
0	0	3	16	462	1	-1	-1
0	0	4	0	785	0	-1	-1
0	0	4	1	695	0	-1	-1
0	0	4	2	1035	0	-1	-1
0	0	4	3	905	0	-1	-1
0	0	4	5	1020	0	-1	-1
0	0	4	6	829	0	-1	-1
0	0	4	7	690	0	-1	-1
0	0	4	8	825	0	-1	-1
0	0	4	9	2060	1	-1	-1
0	0	4	10	550	0	-1	-1
0	0	4	11	665	0	-1	-1
0	0	4	12	605	0	-1	-1
0	0	4	13	2235	0	-1	-1
0	0	4	14	975	0	-1	-1
0	0	4	15	581	0	-1	-1
0	0	4	16	583	1	-1	-1
0	0	5	0	895	0	-1	-1
0	0	5	1	1709	1	-1	-1
0	0	5	2	1414	0	-1	-1
0	0	5	3	600	0	-1	-1
0	0	5	4	1066	1	-1	-1
0	0	5	6	1064	0	-1	-1
0	0	5	7	570	0	-1	-1
0	0	5	8	994	0	-1	-1
0	0	5	9	1167	1	-1	-1
0	0	5	10	425	0	-1	-1
0	0	5	11	742	0	-1	-1
0	0	5	12	445	0	-1	-1
0	0	5	13	1260	1	-1	-1
0	0	5	14	585	0	-1	-1
0	0	5	15	1095	0	-1	-1
0	0	5	16	638	1	-1	-1
0	0	6	0	1045	1	-1	-1
0	0	6	1	979	1	-1	-1
0	0	6	2	4000	-1	-1	-1
0	0	6	3	628	0	-1	-1
0	0	6	4	865	1	-1	-1
0	0	6	5	843	1	-1	-1
0	0	6	7	4000	-1	-1	-1
0	0	6	8	820	0	-1	-1
0	0	6	9	990	1	-1	-1
0	0	6	10	495	0	-1	-1
0	0	6	11	1521	0	-1	-1
0	0	6	12	501	0	-1	-1
0	0	6	13	4000	-1	-1	-1
0	0	6	14	4000	-1	-1	-1
0	0	6	15	1468	1	-1	-1
0	0	6	16	647	1	-1	-1
0	0	7	0	555	1	-1	-1
0	0	7	1	803	1	-1	-1
0	0	7	2	1885	1	-1	-1
0	0	7	3	1826	0	-1	-1
0	0	7	4	715	1	-1	-1
0	0	7	5	545	1	-1	-1
0	0	7	6	4000	-1	-1	-1
0	0	7	8	905	1	-1	-1
0	0	7	9	1050	1	-1	-1
0	0	7	10	345	0	-1	-1
0	0	7	11	555	1	-1	-1
0	0	7	12	385	0	-1	-1
0	0	7	13	665	1	-1	-1
0	0	7	14	715	1	-1	-1
0	0	7	15	345	0	-1	-1
0	0	7	16	547	1	-1	-1
0	0	8	0	691	0	-1	-1
0	0	8	1	874	1	-1	-1
0	0	8	2	1379	0	-1	-1
0	0	8	3	515	0	-1	-1
0	0	8	4	1096	1	-1	-1
0	0	8	5	728	1	-1	-1
0	0	8	6	1575	0	-1	-1
0	0	8	7	697	0	-1	-1
0	0	8	9	765	0	-1	-1
0	0	8	10	425	0	-1	-1
0	0	8	11	650	0	-1	-1
0	0	8	12	515	0	-1	-1
0	0	8	13	1026	0	-1	-1
0	0	8	14	817	1	-1	-1
0	0	8	15	955	0	-1	-1
0	0	8	16	687	1	-1	-1
0	0	9	0	1150	0	-1	-1
0	0	9	1	907	0	-1	-1
0	0	9	2	1390	0	-1	-1
0	0	9	3	965	0	-1	-1
0	0	9	4	2445	1	-1	-1
0	0	9	5	1320	0	-1	-1
0	0	9	6	1140	0	-1	-1
0	0	9	7	1235	0	-1	-1
0	0	9	8	882	1	-1	-1
0	0	9	10	650	0	-1	-1
0	0	9	11	1055	0	-1	-1
0	0	9	12	680	0	-1	-1
0	0	9	13	1155	1	-1	-1
0	0	9	14	1065	0	-1	-1
0	0	9	15	1155	0	-1	-1
0	0	9	16	735	1	-1	-1
0	0	10	0	635	0	-1	-1
0	0	10	1	695	0	-1	-1
0	0	10	2	1322	0	-1	-1
0	0	10	3	551	0	-1	-1
0	0	10	4	2250	1	0	-1
0	0	10	5	980	1	-1	-1
0	0	10	6	680	0	-1	-1
0	0	10	7	495	0	-1	-1
0	0	10	8	1140	0	-1	-1
0	0	10	9	1055	0	-1	-1
0	0	10	11	640	0	-1	-1
0	0	10	12	290	0	1	-1
0	0	10	13	805	0	-1	-1
0	0	10	14	612	0	-1	-1
0	0	10	15	610	0	-1	-1
0	0	10	16	691	1	-1	-1
0	0	11	0	4000	-1	-1	-1
0	0	11	1	802	1	-1	-1
0	0	11	2	1660	1	-1	-1
0	0	11	3	435	0	-1	-1
0	0	11	4	755	0	-1	-1
0	0	11	5	674	1	-1	-1
0	0	11	6	490	0	-1	-1
0	0	11	7	485	0	-1	-1
0	0	11	8	691	1	-1	-1
0	0	11	9	995	0	-1	-1
0	0	11	10	345	0	-1	-1
0	0	11	12	697	1	-1	-1
0	0	11	13	655	1	-1	-1
0	0	11	14	1520	0	-1	-1
0	0	11	15	385	0	-1	-1
0	0	11	16	610	1	-1	-1
0	0	12	0	355	1	-1	-1
0	0	12	1	930	0	-1	-1
0	0	12	2	2164	0	-1	-1
0	0	12	3	1838	0	-1	-1
0	0	12	4	638	1	-1	-1
0	0	12	5	474	1	-1	-1
0	0	12	6	631	1	-1	-1
0	0	12	7	375	1	-1	-1
0	0	12	8	1630	0	-1	-1
0	0	12	9	1020	1	0	-1
0	0	12	10	4000	-1	-1	-1
0	0	12	11	385	1	-1	-1
0	0	12	13	1180	1	0	-1
0	0	12	14	720	1	0	-1
0	0	12	15	1105	1	-1	-1
0	0	12	16	455	1	-1	-1
0	0	13	0	675	0	-1	-1
0	0	13	1	4000	-1	-1	-1
0	0	13	2	805	0	-1	-1
0	0	13	3	555	0	-1	-1
0	0	13	4	545	0	-1	-1
0	0	13	5	1349	1	-1	-1
0	0	13	6	460	0	-1	-1
0	0	13	7	550	0	-1	-1
0	0	13	8	717	1	-1	-1
0	0	13	9	460	0	-1	-1
0	0	13	10	415	0	-1	-1
0	0	13	11	675	0	-1	-1
0	0	13	12	1084	0	1	-1
0	0	13	14	4000	-1	-1	-1
0	0	13	15	530	0	-1	-1
0	0	13	16	565	1	-1	-1
0	0	14	0	1065	1	-1	-1
0	0	14	1	1205	1	-1	-1
0	0	14	2	1235	0	-1	-1
0	0	14	3	730	0	-1	-1
0	0	14	4	1070	1	-1	-1
0	0	14	5	695	1	-1	-1
0	0	14	6	4000	-1	-1	-1
0	0	14	7	635	0	-1	-1
0	0	14	8	716	1	-1	-1
0	0	14	9	1165	1	-1	-1
0	0	14	10	310	0	-1	-1
0	0	14	11	1420	1	-1	-1
0	0	14	12	605	0	-1	-1
0	0	14	13	715	1	-1	-1
0	0	14	15	375	0	-1	-1
0	0	14	16	535	1	-1	-1
0	0	15	0	765	0	-1	-1
0	0	15	1	1044	0	-1	-1
0	0	15	2	1589	0	-1	-1
0	0	15	3	973	0	-1	-1
0	0	15	4	674	1	-1	-1
0	0	15	5	1887	0	-1	-1
0	0	15	6	869	0	-1	-1
0	0	15	7	884	0	-1	-1
0	0	15	8	808	0	-1	-1
0	0	15	9	1985	1	-1	-1
0	0	15	10	1010	0	-1	-1
0	0	15	11	714	0	-1	-1
0	0	15	12	1000	0	1	-1
0	0	15	13	857	1	-1	-1
0	0	15	14	1241	1	-1	-1
0	0	15	16	619	1	-1	-1
0	0	16	0	489	0	-1	-1
0	0	16	1	496	0	-1	-1
0	0	16	2	574	0	-1	-1
0	0	16	3	495	0	-1	-1
0	0	16	4	535	0	-1	-1
0	0	16	5	689	0	-1	-1
0	0	16	6	508	0	-1	-1
0	0	16	7	465	0	-1	-1
0	0	16	8	735	0	-1	-1
0	0	16	9	515	0	-1	-1
0	0	16	10	447	0	-1	-1
0	0	16	11	535	0	-1	-1
0	0	16	12	451	0	-1	-1
0	0	16	13	606	0	-1	-1
0	0	16	14	465	0	-1	-1
0	0	16	15	475	0	-1	-1
1	0	0	1	736	1	-1	-1
1	0	0	2	1245	1	-1	-1
1	0	0	3	610	0	-1	-1
1	0	0	4	1045	1	-1	-1
1	0	0	5	729	1	-1	-1
1	0	0	6	490	0	-1	-1
1	0	0	7	485	0	-1	-1
1	0	0	8	722	1	-1	-1
1	0	0	9	855	0	-1	-1
1	0	0	10	345	0	-1	-1
1	0	0	11	2865	1	-1	-1
1	0	0	12	425	0	-1	-1
1	0	0	13	645	1	-1	-1
1	0	0	14	980	0	-1	-1
1	0	0	15	385	0	-1	-1
1	0	0	16	615	1	-1	-1
1	0	1	0	777	0	-1	-1
1	0	1	2	3058	0	-1	-1
1	0	1	3	680	0	-1	-1
1	0	1	4	615	1	-1	-1
1	0	1	5	959	1	-1	-1
1	0	1	6	806	0	-1	-1
1	0	1	7	842	0	-1	-1
1	0	1	8	750	0	-1	-1
1	0	1	9	1229	1	-1	-1
1	0	1	10	500	0	-1	-1
1	0	1	11	732	0	-1	-1
1	0	1	12	601	0	-1	-1
1	0	1	13	1115	1	-1	-1
1	0	1	14	910	1	-1	-1
